"257","2016-07-12","KRSS","110","27000","30000","0","2040","0.8910"
"258","2016-07-13","KRSS","110","30000","33000","0","2250","0.8910"
"259","2016-07-14","KRSS","110","30000","33000","0","2250","0.8910"
"260","2016-07-15","KRSS","110","27000","30000","0","2250","0.8910"
"261","2016-07-16","KRSS","110","24000","27000","0","2250","0.8920"
"262","2016-07-17","KRSS","110","24000","27000","0","2250","0.8920"
"263","2016-07-18","KRSS","110","27000","30000","0","2250","0.8920"
"264","2016-07-19","KRSS","110","30000","33000","0","2250","0.8920"
"265","2016-07-20","KRSS","110","27000","33000","0","2250","0.8920"
"266","2016-07-21","KRSS","110","27000","30000","0","2250","0.8910"
"267","2016-07-22","KRSS","110","27000","30000","0","2250","0.8920"
"268","2016-07-23","KRSS","110","24000","27000","0","2250","0.8920"
"269","2016-07-24","KRSS","110","24000","27000","0","2250","0.8920"
"270","2016-07-25","KRSS","110","27000","30000","0","2250","0.8920"
"271","2016-07-26","KRSS","110","27000","30000","0","1950","0.8990"
"272","2016-07-27","KRSS","110","27000","30000","0","1950","0.8990"
"273","2016-07-28","KRSS","110","30000","33000","0","2100","0.8920"
"274","2016-07-29","KRSS","110","30000","33000","0","2310","0.8920"
"275","2016-07-30","KRSS","110","27000","33000","0","2310","0.8890"
"276","2016-07-31","KRSS","110","27000","27000","0","2310","0.8890"
"277","2016-08-01","KRSS","110","33000","33000","0","2340","0.8890"
"278","2016-08-02","KRSS","110","30000","33000","0","2340","0.8880"
"279","2016-08-03","KRSS","110","24000","27000","0","2340","0.8890"
"280","2016-08-04","KRSS","110","27000","30000","0","2340","0.8900"
"281","2016-08-05","KRSS","110","24000","30000","0","2340","0.8900"
"282","2016-08-06","KRSS","110","27000","30000","0","2400","0.8890"
"283","2016-08-07","KRSS","110","30000","33000","0","2400","0.8880"
"284","2016-08-08","KRSS","110","30000","33000","0","2460","0.8880"
"285","2016-08-09","KRSS","110","33000","39000","0","2760","0.8870"
"286","2016-08-10","KRSS","110","30000","33000","0","2760","0.8870"
"287","2016-08-11","KRSS","110","36000","39000","0","2760","0.8860"
"288","2016-08-12","KRSS","110","33000","39000","0","2910","0.8860"
"289","2016-08-13","KRSS","110","30000","36000","0","2910","0.8850"
"290","2016-08-14","KRSS","110","27000","30000","0","2910","0.8850"
"291","2016-08-15","KRSS","110","30000","36000","0","2910","0.8850"
"292","2016-08-16","KRSS","110","33000","33000","0","2910","0.8850"
